respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Eu aceito participar do projeto citado acima, voluntariamente, após ter sido devidamente esclarecido.",Eu sou um,Qual a sua idade (em anos)?,Há quanto tempo você se formou em Medicina (em anos)?,Região geográfica onde atua:,Eu trabalho em um: (Mais que 1 alternativa poderá ser selecionada),,,,,Seu hospital é um hospital escola?,"Seu hospital possui acreditação JCI, ONA, QMentum ou similar?","Quais outros campos você pratica, além da anestesia? (Mais que 1 alternativa poderá ser selecionada)",,,,,,,Você possui MBA?,"Como você classifica seu grau de familiaridade sobre ""Assistência Baseada em Valor (Value Based Healthcare - VBHC)""?","Na sua opinião, o que está provocando a discussão atual sobre a necessidade de transformar o sistema de saúde, de um modelo que remunera por volume (Fee-for-Service) para um modelo que remunera por valor (Fee-for-Value), ou seja, pelos desfechos em saúde obtidos? (Mais que 1 alternativa poderá ser selecionada)",,,,,,"A remuneração de determinado grupo de anestesiologia está atrelada a cada atendimento realizado ao paciente, a partir dos códigos faturados pelo hospital com as operadoras de saúde. Este grupo é remunerado por qual sistema?",Qual o grau de confiança em sua resposta?,"O seu grupo é chamado pela direção do hospital para participar de uma reestruturação na maneira de atender os pacientes que serão submetidos a colecistectomias VLP. A direção informa que negociou com a operada o pagamento de um valor único para cada paciente elegível, da primeira consulta até 30 dias após a cirurgia, incluindo complicações, reinternações e a monitorização dos desfechos. O que o seu hospital negociou foi um:",Qual o grau de confiança em sua resposta?,"Como você define ""Valor"" em Saúde?",Qual o grau de confiança em sua resposta?,Você conhece a Equação de Valor proposta por Porter e Teisberg em 2006?,"Assinale os componentes da equação de valor de Porter (Michael Porter, Redefining Healthcare, 2006)",,Qual o grau de confiança em sua resposta?,"De 1 a 5, qual o grau de importância que você atribui às estratégias abaixo que visam melhorar o desempenho do sistema de saúde? Assinale, em seguida, aquelas já implementadas no seu hospital",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,As linhas de cuidado e os critérios de pertinência do uso de recursos são ferramentas que ajudam a reduzir a variação indesejada da prática clínica. Qual seu grau de concordância com as afirmações abaixo,,,Como você é remunerado atualmente pelo seu trabalho?,Qual seu grau de satisfação com o seu modelo atual de remuneração?,Você estaria disposto a participar de projetos em parceria com o Hospital que envolvessem os conceitos de Fee-For-Value (Remuneração baseada em valor) na qual tanto o hospital quanto os médicos receberiam um valor único pelo ciclo do cuidado com cobertura de complicações relacionadas ao tratamento realizado e parte da remuneração atrelada aos desfechos?
118450062157,453171286,10/22/2023 05:04:12 PM,10/22/2023 05:07:13 PM,191.55.82.154,,,,,Aceito,Anestesiologista formado,42,17,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,,,,,,Responsabilidades administrativas,,Não,Sou entusiasta do tema e procuro me manter atualizado sobre as iniciativas envolvendo VBHC,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118450054285,453171286,10/22/2023 04:42:35 PM,10/22/2023 04:54:06 PM,191.212.205.126,,,,,Aceito,Anestesiologista formado,48,24,Sudeste,,Hospital privado – como autônomo,Hospital público – como contratado assalariado,,,Sim,Sim,,,,,,Responsabilidades administrativas,,Sim,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,80%,"É a percepção do paciente em relação aos benefícios que obteve do tratamento em relação à quantia paga pelo mesmo, independente do resultado clínico obtido.",80%,Não,Não conheço,Não conheço,100%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,,,Implementada no meu hospital,,,,,5 (mais importante),,,,,,,,,Implementada no meu hospital,,,,,,,Implementada no meu hospital,,,,,,,Implementada no meu hospital,Concordo totalmente,"Nem concordo, nem discordo",Concordo,Atuo principalmente como médico contratado e recebo um salário mensal,Estou insatisfeito com o modelo e acredito que uma mudança é necessária,Sim
118449992733,453171286,10/22/2023 02:05:50 PM,10/22/2023 02:17:13 PM,181.222.4.240,,,,,Aceito,Anestesiologista formado,52,25,Nordeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Sim,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Pacote Cirúrgico,100%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,80%,Não,Desfechos,Custo,100%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,3,,,,,,,,4,,,,,,,4,,,,,,,4,,,,,Discordo,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118449912008,453171286,10/22/2023 10:50:17 AM,10/22/2023 01:55:04 PM,177.79.100.147,,,,,Aceito,Anestesiologista formado,36,12,Sudeste,,Hospital privado – como autônomo,,,,Sim,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Pacote Cirúrgico,60%,É atingir um alto grau de satisfação do paciente mesmo que os desfechos e os custos estejam fora dos valores esperados.,60%,Não,Não conheço,Não conheço,100%,,,,4,,,,,,,4,,,,,,,4,,,,,,,,5 (mais importante),,,,,3,,,,,1 (menos importante),,,,,,,,,,,,,Implementada no meu hospital,,,,4,,,,Concordo totalmente,Discordo,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118449972395,453171286,10/22/2023 01:15:22 PM,10/22/2023 01:27:51 PM,152.255.117.123,,,,,Aceito,Anestesiologista formado,40 ,10,Sudeste,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Sim,Não,Prática exclusiva de anestesia,,,,,,,Não,Não tenho conhecimento sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Capitation, recebendo um valor fixo por cada paciente atendido",80%,Pacote Cirúrgico,20%,É atingir um alto grau de satisfação do paciente mesmo que os desfechos e os custos estejam fora dos valores esperados.,60%,Não,Não conheço,Não conheço,100%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,"Nem concordo, nem discordo",Concordo totalmente,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Sim
118449931323,453171286,10/22/2023 11:39:46 AM,10/22/2023 11:49:09 AM,177.174.211.157,,,,,Aceito,Anestesiologista formado,67,41,Centro-Oeste,,Hospital privado – como autônomo,,,,Sim,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Prefiro não dizer,100%,É atingir um alto grau de satisfação do paciente mesmo que os desfechos e os custos estejam fora dos valores esperados.,100%,Não,Prefiro não dizer,Prefiro não dizer,100%,,,3,,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,,
118449708260,453171286,10/21/2023 09:31:17 PM,10/21/2023 09:34:59 PM,177.142.140.46,,,,,Aceito,Anestesiologista formado, 44,19,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Sou entusiasta do tema e procuro me manter atualizado sobre as iniciativas envolvendo VBHC,,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Pacote Cirúrgico,100%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,80%,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118449681876,453171286,10/21/2023 07:53:39 PM,10/21/2023 08:01:41 PM,189.40.69.16,,,,,Aceito,Anestesiologista formado,35,11,Sul,,Hospital privado – como autônomo,Hospital público – como contratado assalariado,Hospital público – como autônomo,,Sim,Não,Prática exclusiva de anestesia,,,,,Responsabilidades administrativas,,Não,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Pacote Cirúrgico,80%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,80%,Não,Desfechos,Custo,80%,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,3,,,,,,2,,,,,,,2,,,,,,1 (menos importante),,,,,,,,"Nem concordo, nem discordo",Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118449514722,453171286,10/21/2023 02:47:00 PM,10/21/2023 02:57:09 PM,189.59.40.204,,,,,Aceito,Anestesiologista formado,37,11,Centro-Oeste,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Sim,Sim,Prática exclusiva de anestesia,,,,,,,Não,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,,,,O movimento dos fornecedores para ganhar mercado por meio de contrato de compartilhamento de risco,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,60%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,60%,Não,Não conheço,Não conheço,100%,,2,,,,,,,,,4,,,,,,3,,,,,,,3,,,,,,2,,,,,,,,,4,,,,,,,4,,,,,2,,,,,,,"Nem concordo, nem discordo",Concordo totalmente,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118449474730,453171286,10/21/2023 01:17:12 PM,10/21/2023 01:23:09 PM,152.255.101.239,,,,,Aceito,Anestesiologista formado,66,41,Sudeste,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Sim,Sim,,,,Ensino,,Responsabilidades administrativas,,Sim,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118449410244,453171286,10/21/2023 11:06:45 AM,10/21/2023 11:33:49 AM,187.21.12.35,,,,,Aceito,Anestesiologista formado,63,39,Nordeste,,,Hospital público – como contratado assalariado,,,Sim,Não,Prática exclusiva de anestesia,,,Ensino,,,,Sim,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Bundle,60%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,40%,Não,Não conheço,Não conheço,100%,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,,Prefiro não dizer,,,,3,,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,Concordo totalmente,,Concordo,Atuo principalmente como médico contratado e recebo um salário mensal,Estou insatisfeito com o modelo e acredito que uma mudança é necessária,Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118449391362,453171286,10/21/2023 10:22:56 AM,10/21/2023 10:39:11 AM,177.26.236.159,,,,,Aceito,Anestesiologista formado,42 anos ,20 anos ,Sul,,Hospital privado – como autônomo,,,,Não,Não,Prática exclusiva de anestesia,,,,,Responsabilidades administrativas,,Não,Não tenho conhecimento sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Pacote Cirúrgico,80%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,60%,Não,Não conheço,Não conheço,100%,,,,4,,,,,,,4,,,,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,,3,,,,,Concordo,,Concordo totalmente,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118449330607,453171286,10/21/2023 07:35:31 AM,10/21/2023 07:46:27 AM,189.35.84.117,,,,,Aceito,Anestesiologista formado,58,33 ,Sul,,Hospital privado – como autônomo,,,,Sim,Não,Prática exclusiva de anestesia,,,,,,,Sim,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,60%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,60%,Não,Desfechos,Custo,80%,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,,,4,,,,,,,4,,,,,,,4,,,Implementada no meu hospital,,,,4,,,Implementada no meu hospital,,,,4,,,,,Discordo,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118448979791,453171286,10/20/2023 04:53:07 PM,10/20/2023 06:25:34 PM,177.134.138.232,,,,,Aceito,Residente,30,6,Centro-Oeste,,,Hospital público – como contratado assalariado,,,Sim,Não,,Cuidados intensivos,,,,,,Não,Não tenho conhecimento sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,O movimento dos fornecedores para ganhar mercado por meio de contrato de compartilhamento de risco,,,"Assalariamento, recebendo um salário fixo, independentemente do volume",80%,Diária Global,60%,"É a percepção do paciente em relação aos benefícios que obteve do tratamento em relação à quantia paga pelo mesmo, independente do resultado clínico obtido.",40%,Não,Não conheço,Não conheço,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448946179,453171286,10/20/2023 04:14:42 PM,10/20/2023 04:21:14 PM,179.153.253.5,,,,,Aceito,Anestesiologista formado,75,50 ,Sudeste,,,,,Prefiro não dizer,Sim,Prefiro não dizer,,,,,,,Prefiro não dizer,Sim,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,Prefiro não dizer,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448937558,453171286,10/20/2023 04:05:01 PM,10/20/2023 04:15:29 PM,177.193.214.106,,,,,Aceito,Anestesiologista formado,31,5,Nordeste,,,,Hospital público – como autônomo,,Sim,Sim,,,,Ensino,,,,Não,Não tenho conhecimento sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,40%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,40%,Não,Desfechos,Custo,20%,1 (menos importante),,,,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,,,,Implementada no meu hospital,,,,,5 (mais importante),,,"Nem concordo, nem discordo",Discordo,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118448899597,453171286,10/20/2023 03:27:36 PM,10/20/2023 03:36:08 PM,189.126.81.124,,,,,Não aceito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448835509,453171286,10/20/2023 02:27:26 PM,10/20/2023 02:31:30 PM,131.0.19.149,,,,,Aceito,Anestesiologista formado,37,12,Sul,,,Hospital público – como contratado assalariado,,,Sim,Sim,Prática exclusiva de anestesia,,,Ensino,,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,,,,,"Capitation, recebendo um valor fixo por cada paciente atendido",20%,Pacote Cirúrgico,20%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,20%,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448792410,453171286,10/20/2023 01:39:58 PM,10/20/2023 01:45:11 PM,200.173.232.246,,,,,Aceito,Anestesiologista formado,37,7,Centro-Oeste,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Não,Sim,,Cuidados intensivos,,,,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Bundle,80%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,60%,Não,Não conheço,Não conheço,100%,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,,,4,,,,,,,,5 (mais importante),,,,,3,,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,Concordo,Discordo,Concordo totalmente,Atuo principalmente como médico contratado e recebo um salário mensal,Estou insatisfeito com o modelo e acredito que uma mudança é necessária,Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118448730818,453171286,10/20/2023 12:38:39 PM,10/20/2023 12:50:04 PM,189.110.141.71,,,,,Aceito,Anestesiologista formado,40,15,Sudeste,,,Hospital público – como contratado assalariado,,,Sim,Não,,,Manejo da dor crônica,Ensino,Pesquisa,,,Não,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,"Fee for service, sendo remunerado pelo volume de atendimentos",40%,Pacote Cirúrgico,20%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,20%,Não,Não conheço,Não conheço,100%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,,,Prefiro não dizer,,,,3,,,,,,,,4,,,,,,,,5 (mais importante),,,,"Nem concordo, nem discordo",Concordo totalmente,Atuo principalmente como médico contratado e recebo um salário mensal,"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118448645518,453171286,10/20/2023 11:14:37 AM,10/20/2023 11:19:57 AM,179.84.194.190,,,,,Aceito,Anestesiologista formado,59,35,Sul,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,"Fee for service, sendo remunerado pelo volume de atendimentos",40%,Pacote Cirúrgico,60%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,60%,Não,Não conheço,Não conheço,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448638094,453171286,10/20/2023 11:06:26 AM,10/20/2023 11:10:36 AM,189.32.78.86,,,,,Aceito,Anestesiologista formado,39,15,Sudeste,,Hospital privado – como autônomo,,,,Sim,Não,Prática exclusiva de anestesia,,,,,,,Não,Não tenho conhecimento sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,O movimento dos fornecedores para ganhar mercado por meio de contrato de compartilhamento de risco,,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Pacote Cirúrgico,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448580886,453171286,10/20/2023 09:58:30 AM,10/20/2023 10:06:52 AM,177.50.38.176,,,,,Aceito,Residente,26,2 ,Sudeste,,Hospital privado – como autônomo,Hospital público – como contratado assalariado,,,Sim,Não,,Cuidados intensivos,Manejo da dor crônica,Ensino,,Responsabilidades administrativas,,Não,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Prefiro não dizer,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448570947,453171286,10/20/2023 09:49:20 AM,10/20/2023 10:05:47 AM,200.156.27.124,,,,,Aceito,Anestesiologista formado,59,34,Sudeste,,,Hospital público – como contratado assalariado,,,Sim,Sim,Prática exclusiva de anestesia,,,,,,,Não,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,"Capitation, recebendo um valor fixo por cada paciente atendido",20%,Pacote Cirúrgico,20%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,80%,Não,Não conheço,Não conheço,100%,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,,4,,,,,,,4,,,,,,3,,,,,,,,,5 (mais importante),,,Concordo,,Discordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),Estou satisfeito e não quero mudar,Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118448573195,453171286,10/20/2023 09:40:14 AM,10/20/2023 09:57:31 AM,179.167.53.116,,,,,Aceito,Anestesiologista formado,59,33,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,Ensino,,,,Sim,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,80%,É a quantia de dinheiro paga por determinado tratamento.,60%,Não,Satisfação,Desfechos,40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448473559,453171286,10/20/2023 07:18:02 AM,10/20/2023 07:21:23 AM,201.20.105.74,,,,,Aceito,Anestesiologista formado,40,15,Nordeste,,Hospital privado – como autônomo,,,,Sim,Sim,Prática exclusiva de anestesia,,,,,,,Não,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118448463404,453171286,10/20/2023 06:59:36 AM,10/20/2023 07:12:06 AM,104.28.47.86,,,,,Aceito,Anestesiologista formado,54,30,Sudeste,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Sim,Sim,,,,Ensino,,Responsabilidades administrativas,,Sim,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Pacote Cirúrgico,60%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,20%,Não,Não conheço,Não conheço,100%,,,,4,,,,,,,4,,,,,,,4,,,,,,,4,,,,,,,,,Prefiro não dizer,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,,Prefiro não dizer,,,Discordo,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118448320746,453171286,10/20/2023 02:19:24 AM,10/20/2023 02:38:27 AM,177.4.234.169,,,,,Aceito,Anestesiologista formado,78,53,Sul,,Hospital privado – como autônomo,,,,Não,Não,,,,,,Responsabilidades administrativas,,Sim,Sou entusiasta do tema e procuro me manter atualizado sobre as iniciativas envolvendo VBHC,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Pacote Cirúrgico,80%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,100%,Não,Desfechos,Custo,80%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,Concordo totalmente,"Nem concordo, nem discordo",Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Sim
